ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.3733,-2.1142,3.5522,3.2216,-2.9715,8.7728,9.3,48.9,9.48,64.96,74.92,-178.17,42.32312,-83.47918,548.39,683.9240076012443,5.87,9.677419,289.0,17 / 20,138518,2017-04-02 18:04:28:513
-0.8797,-0.1667,5.6963,-0.4235,0.1025,9.7969,16.44,46.26,16.44,114.32,79.13,179.52,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,138617,2017-04-02 18:04:28:612
-6.0911,-1.9296,17.0291,-0.3559,-0.3576,9.7936,17.64,44.28,18.42,132.33,81.91,171.97,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,138717,2017-04-02 18:04:28:712
4.198,-0.7082,11.4535,-0.5014,-0.4179,9.7849,17.34,41.7,21.6,259.72,72.14,94.51,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,138817,2017-04-02 18:04:28:812
-1.5571,6.5039,8.3498,0.4512,0.7274,9.7692,21.78,40.92,20.28,184.63,81.93,128.59,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,138919,2017-04-02 18:04:28:914
2.7293,-2.234,2.9451,0.1578,-0.0645,9.8052,19.44,43.5,15.96,72.91,85.11,-131.08,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139017,2017-04-02 18:04:29:012
-6.3817,2.1785,19.4616,0.0806,1.0102,9.7541,13.68,48.18,7.98,36.34,78.8,-116.26,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139120,2017-04-02 18:04:29:115
9.3321,1.3517,5.9693,-0.8838,1.8078,9.598,13.32,48.48,7.26,17.21,75.86,-92.05,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139217,2017-04-02 18:04:29:212
6.8518,-4.0862,14.6374,2.8201,-1.0804,9.3301,4.56,49.68,-6.54,347.76,68.62,-79.74,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139318,2017-04-02 18:04:29:313
0.2093,-1.563,3.065,0.1894,-0.1629,9.8034,7.56,48.96,2.1,26.31,69.7,-168.53,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139417,2017-04-02 18:04:29:412
-2.0118,-2.9734,8.7475,-0.5177,-0.3713,9.7859,17.46,44.64,17.28,86.23,74.28,-168.59,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139518,2017-04-02 18:04:29:513
-8.4414,-4.5127,12.317,-0.633,-0.317,9.781,16.5,43.38,19.74,161.07,79.01,152.42,42.32312,-83.479195,545.16,683.9240076012443,4.28,9.677419,281.8,17 / 20,139617,2017-04-02 18:04:29:612
2.8677,-3.9867,10.0721,-0.2954,-0.334,9.7965,18.0,42.18,20.94,252.72,74.38,93.96,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,139718,2017-04-02 18:04:29:713
4.1158,2.8664,10.8042,1.3109,0.6316,9.6981,21.78,40.5,18.9,187.91,81.73,124.59,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,139817,2017-04-02 18:04:29:812
4.3529,-1.4586,0.1229,0.2827,0.1529,9.8014,22.62,42.48,13.08,129.41,88.49,171.96,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,139918,2017-04-02 18:04:29:913
-5.8277,3.9057,7.256,0.776,0.5831,9.7585,18.42,46.38,5.7,46.39,79.3,-136.65,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140017,2017-04-02 18:04:30:012
4.4288,5.3819,22.1223,-2.4718,1.5522,9.3622,15.06,47.1,1.8,351.75,72.12,-66.68,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140117,2017-04-02 18:04:30:112
7.1034,-1.134,9.6993,1.9923,-0.9178,9.5582,7.32,47.64,-9.54,338.23,65.73,-67.36,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140219,2017-04-02 18:04:30:214
5.9039,-1.6597,4.7321,3.5389,-0.9672,9.0946,11.64,47.16,0.0,39.81,72.59,-178.34,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140318,2017-04-02 18:04:30:313
-3.0404,-0.603,3.3313,-0.5237,-0.1288,9.7918,19.2,44.82,9.54,86.74,74.71,176.26,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140417,2017-04-02 18:04:30:412
-13.751,-3.0494,17.7354,-0.3216,-0.1456,9.8003,23.64,42.0,14.88,136.49,79.57,154.3,42.323124,-83.47921,545.16,683.9240076012443,5.72,9.677419,269.8,17 / 20,140518,2017-04-02 18:04:30:513
5.1817,-3.8898,19.0219,-0.5836,-0.2508,9.786,23.1,40.86,16.68,240.23,68.66,96.54,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,140617,2017-04-02 18:04:30:612
6.623,2.8975,10.2855,2.0566,0.8526,9.5506,26.76,38.64,15.9,232.53,68.47,96.84,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,140717,2017-04-02 18:04:30:712
2.8391,-1.5591,4.2917,-0.0404,0.4686,9.7953,24.66,40.8,11.28,87.72,86.46,-159.29,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,140817,2017-04-02 18:04:30:812
-1.6672,2.5798,2.7861,0.4684,0.2115,9.7931,18.12,45.3,5.28,53.49,83.3,-140.89,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,140918,2017-04-02 18:04:30:913
-15.5445,8.7113,-3.1211,-2.7482,1.1895,9.3382,14.22,47.1,-1.2,36.85,79.26,-138.37,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141017,2017-04-02 18:04:31:012
7.5844,0.9474,4.6348,0.9384,-0.6132,9.7424,8.1,46.86,-9.54,333.89,64.58,-72.57,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141119,2017-04-02 18:04:31:114
6.6999,0.4703,6.0108,2.657,0.2917,9.4353,4.92,46.32,-10.62,333.8,73.45,-112.27,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141217,2017-04-02 18:04:31:212
-0.657,-4.0345,1.1767,0.2249,-0.7821,9.7728,15.24,44.58,4.68,64.2,75.31,-176.87,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141317,2017-04-02 18:04:31:312
-13.2284,-7.4637,16.4294,-0.3728,-0.5799,9.7824,20.46,41.76,9.3,105.18,81.37,169.71,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141417,2017-04-02 18:04:31:412
4.4574,-4.7735,15.6331,-1.0328,-0.3428,9.7461,21.3,41.1,11.04,224.37,75.95,91.48,42.32312,-83.47923,545.16,683.9240076012443,5.4,9.677419,264.9,17 / 20,141518,2017-04-02 18:04:31:513
7.36,2.2306,14.6902,1.341,0.362,9.7078,23.64,39.84,11.46,231.12,70.91,90.44,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,141618,2017-04-02 18:04:31:613
4.8255,-3.2171,7.4631,-0.231,1.5337,9.6832,23.34,39.96,9.48,331.01,88.66,-38.6,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,141717,2017-04-02 18:04:31:712
2.109,2.1402,1.3794,1.3789,0.2027,9.7071,14.04,44.34,1.44,16.86,85.35,-94.38,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,141818,2017-04-02 18:04:31:813
-6.9804,3.8229,10.4724,-1.2798,0.5811,9.7054,10.02,45.72,-2.04,11.1,77.97,-122.6,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,141917,2017-04-02 18:04:31:912
7.2311,0.9232,4.4009,0.1438,0.6798,9.782,3.9,45.0,-8.22,340.06,64.42,-64.72,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142018,2017-04-02 18:04:32:013
8.4286,-3.7764,8.9217,1.5353,0.2602,9.6822,-0.12,45.66,-8.88,339.21,70.65,-123.04,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142118,2017-04-02 18:04:32:113
-2.0388,-4.4687,1.4735,0.2865,-0.6355,9.7818,8.82,46.26,4.14,17.23,71.27,-167.9,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142217,2017-04-02 18:04:32:212
-2.0167,-2.6514,10.3542,-0.5575,-0.2772,9.7869,17.46,43.2,11.46,112.24,81.1,172.53,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142317,2017-04-02 18:04:32:312
-4.1244,0.3023,12.8,-1.3745,-0.7441,9.6813,18.36,43.02,13.14,165.84,81.14,135.65,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142418,2017-04-02 18:04:32:413
3.2819,-1.3527,12.5624,-0.4798,-0.8423,9.7586,21.6,41.88,13.5,223.09,70.45,103.3,42.32312,-83.47925,545.16,683.9240076012443,5.65,9.677419,264.3,17 / 20,142517,2017-04-02 18:04:32:512
5.1098,-4.1269,7.8204,-0.051,1.5364,9.6854,24.06,40.98,11.34,174.97,77.71,121.75,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,142617,2017-04-02 18:04:32:612
4.6425,-0.6069,-0.2086,0.8792,0.2283,9.7645,17.28,44.52,4.44,53.07,83.18,-143.85,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,142717,2017-04-02 18:04:32:712
-5.6681,-0.9119,17.3755,-0.5577,-0.0069,9.7908,11.34,46.86,-1.86,29.82,78.2,-140.5,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,142818,2017-04-02 18:04:32:813
2.024,2.3525,3.7347,-1.0133,1.3984,9.6534,4.68,47.76,-9.3,336.36,65.24,-76.67,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,142923,2017-04-02 18:04:32:918
8.913,-0.3283,13.3572,1.5152,0.2019,9.6868,0.48,47.34,-13.02,323.57,67.88,-89.59,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143018,2017-04-02 18:04:33:013
2.6311,0.5537,6.5161,0.3866,-0.1275,9.7982,4.8,48.18,-3.96,3.99,69.07,-169.56,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143118,2017-04-02 18:04:33:113
0.1612,-2.3212,5.9251,-0.6716,-0.5845,9.7661,18.0,46.08,8.52,86.88,79.41,-175.51,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143218,2017-04-02 18:04:33:213
-6.3827,-7.6573,12.873,-0.4174,-1.5413,9.6757,19.14,44.82,9.48,145.8,78.3,134.78,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143317,2017-04-02 18:04:33:312
2.3022,-2.4671,12.0103,-0.4728,-0.2169,9.7928,21.54,44.16,10.26,234.37,72.82,93.28,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143417,2017-04-02 18:04:33:412
-3.7073,3.1585,9.9077,0.1342,0.5872,9.7881,25.8,42.54,8.46,172.08,78.32,112.33,42.323116,-83.47927,545.16,683.9240076012443,6.19,9.677419,257.3,17 / 20,143517,2017-04-02 18:04:33:512
4.0582,-0.629,1.62,0.186,0.7741,9.7743,23.4,43.32,5.22,167.27,83.6,112.35,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,143620,2017-04-02 18:04:33:615
-3.6993,2.5607,3.4987,-0.0026,0.8674,9.7682,14.52,47.52,-2.52,70.01,85.13,-172.44,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,143717,2017-04-02 18:04:33:712
-0.7686,9.9414,23.6212,-3.0495,0.5452,9.3045,9.06,47.82,-9.6,324.48,71.21,-61.15,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,143817,2017-04-02 18:04:33:812
5.3102,1.1515,11.416,2.4156,-0.1137,9.5038,0.3,45.84,-19.2,310.18,65.77,-61.16,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,143917,2017-04-02 18:04:33:912
6.0335,2.4783,7.096,0.8848,-0.071,9.7664,2.34,47.16,-12.42,356.59,72.37,-163.29,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144017,2017-04-02 18:04:34:012
0.3985,-0.9567,3.4795,-0.149,-0.6195,9.7859,14.04,48.36,0.96,39.2,76.25,169.43,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144118,2017-04-02 18:04:34:113
-7.1081,-9.5509,17.8808,-0.2741,-0.467,9.7917,21.42,46.44,4.68,135.3,80.34,133.02,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144218,2017-04-02 18:04:34:213
5.4119,-2.0806,14.1622,-0.1555,-0.4805,9.7936,25.08,44.22,6.48,235.28,68.19,86.45,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144317,2017-04-02 18:04:34:312
6.6997,0.5838,13.4049,0.4846,0.5429,9.7796,26.34,43.68,6.66,205.82,69.51,95.29,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144530,2017-04-02 18:04:34:525
6.6997,0.5838,13.4049,0.4846,0.5429,9.7796,26.34,43.68,6.66,205.82,69.51,95.29,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144530,2017-04-02 18:04:34:525
3.6674,0.9787,-0.163,0.7476,3.1471,9.2578,19.68,45.0,0.9,17.98,83.75,-109.36,42.323112,-83.47929,545.16,683.9240076012443,5.98,9.677419,248.2,17 / 20,144617,2017-04-02 18:04:34:612
2.3881,10.0351,11.1424,-2.5536,0.5859,9.4502,8.4,47.16,-9.12,344.46,78.67,-91.96,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,144717,2017-04-02 18:04:34:712
2.7609,2.9735,3.9547,0.4455,1.2183,9.7205,2.4,45.96,-15.84,318.89,62.49,-69.74,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,144896,2017-04-02 18:04:34:891
2.7609,2.9735,3.9547,0.4455,1.2183,9.7205,2.4,45.96,-15.84,318.89,62.49,-69.74,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,144918,2017-04-02 18:04:34:913
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145092,2017-04-02 18:04:35:087
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145094,2017-04-02 18:04:35:089
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145095,2017-04-02 18:04:35:090
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145095,2017-04-02 18:04:35:090
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145097,2017-04-02 18:04:35:092
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145099,2017-04-02 18:04:35:094
-1.2113,-1.8104,2.2469,-0.049,-0.1237,9.8057,7.14,45.48,-7.68,18.02,76.9,-173.69,42.3231,-83.4793,545.16,683.9240076012443,6.01,9.677419,231.2,17 / 20,145104,2017-04-02 18:04:35:099
5.6177,2.9458,6.4231,0.4371,-0.0299,9.7968,0.6,46.8,-17.94,320.77,67.34,-71.13,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145204,2017-04-02 18:04:35:199
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145411,2017-04-02 18:04:35:406
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145414,2017-04-02 18:04:35:409
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145419,2017-04-02 18:04:35:414
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145420,2017-04-02 18:04:35:415
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145421,2017-04-02 18:04:35:416
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145422,2017-04-02 18:04:35:417
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145422,2017-04-02 18:04:35:417
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145423,2017-04-02 18:04:35:418
5.4949,3.1414,7.6631,0.466,0.0454,9.7954,-0.24,45.84,-16.86,357.78,67.59,-175.65,42.32309,-83.47932,548.39,683.9240076012443,6.41,9.677419,222.4,17 / 21,145423,2017-04-02 18:04:35:418
3.1382,3.144,9.9126,1.0335,0.6308,9.7316,-5.46,44.34,-21.54,333.41,72.01,-151.56,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,145509,2017-04-02 18:04:35:504
2.2793,1.63,4.7142,1.5689,0.7338,9.6525,1.02,45.3,-14.76,2.97,69.65,177.93,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,145608,2017-04-02 18:04:35:603
-0.2667,-3.1841,11.8581,0.0974,-0.2582,9.8028,15.54,45.3,-2.28,45.13,76.12,179.96,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,145708,2017-04-02 18:04:35:703
5.896,-7.6249,12.9786,-0.108,-0.9872,9.7562,20.58,45.36,-0.18,140.15,79.87,115.35,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,145808,2017-04-02 18:04:35:803
-0.616,5.8096,14.1609,0.4273,0.957,9.7505,24.6,44.16,-0.72,163.15,71.09,95.35,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,145909,2017-04-02 18:04:35:904
-1.6921,-0.4402,9.7096,-0.8363,1.5292,9.6505,25.14,43.8,-2.22,140.29,79.27,114.76,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,146009,2017-04-02 18:04:36:004
3.0393,1.7539,1.0102,0.3516,0.5769,9.7833,12.12,48.72,-9.3,340.33,85.64,-102.45,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,146110,2017-04-02 18:04:36:105
-6.1808,-4.7181,18.3904,-0.4499,-0.0031,9.7963,5.34,48.96,-13.86,348.89,79.12,-133.85,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,146210,2017-04-02 18:04:36:205
-3.464,11.9817,18.0164,-1.0179,0.1991,9.7516,0.6,48.06,-15.72,302.69,72.25,-67.77,42.32308,-83.479324,545.16,683.9240076012443,4.68,9.677419,226.9,18 / 21,146310,2017-04-02 18:04:36:305
8.2062,0.6325,14.8688,2.9776,0.721,9.3158,-6.84,44.46,-23.64,295.32,62.85,-69.93,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146408,2017-04-02 18:04:36:403
3.4105,1.4423,3.2683,2.2727,0.3049,9.5348,3.72,48.48,-11.88,7.6,76.18,-175.84,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146508,2017-04-02 18:04:36:503
0.7533,-0.9734,9.5338,-0.1788,-0.9901,9.7549,14.22,48.54,-4.74,48.48,78.76,173.31,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146608,2017-04-02 18:04:36:603
-4.775,-5.2873,13.2021,-0.7255,-1.1732,9.7091,21.0,45.9,-3.3,137.25,83.49,111.23,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146708,2017-04-02 18:04:36:703
0.6112,0.0778,11.2401,0.5061,-1.6801,9.6484,23.52,45.24,-2.28,203.05,78.35,69.07,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146808,2017-04-02 18:04:36:803
1.7675,7.8173,9.8868,0.0405,2.3966,9.5092,25.86,42.96,-1.68,149.6,82.75,109.75,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,146909,2017-04-02 18:04:36:904
4.0806,-1.5355,3.3331,-0.3963,0.493,9.7862,17.58,42.9,-5.22,311.8,87.38,-46.09,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,147009,2017-04-02 18:04:37:004
-1.2135,2.8493,2.5114,-0.3036,0.3436,9.7959,5.94,44.7,-13.74,323.39,82.09,-106.38,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,147109,2017-04-02 18:04:37:104
-2.7818,16.0857,22.7271,-2.6276,-0.9446,9.4007,1.86,44.94,-17.1,310.42,77.84,-93.77,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,147209,2017-04-02 18:04:37:204
8.532,2.8406,9.9289,1.0966,0.0689,9.7449,-6.54,42.78,-22.62,292.67,59.64,-62.23,42.323067,-83.47934,545.16,683.9240076012443,5.26,9.677419,209.6,18 / 21,147310,2017-04-02 18:04:37:305
5.462,4.0978,7.6487,2.2026,1.5427,9.4307,-6.78,43.32,-21.72,278.07,69.86,-80.02,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147408,2017-04-02 18:04:37:403
1.8161,-3.8871,1.899,0.7384,-0.3519,9.7725,9.72,47.88,-5.16,40.23,80.11,174.99,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147508,2017-04-02 18:04:37:503
2.4699,-2.5459,12.422,0.3472,0.0237,9.8004,16.98,46.5,-1.38,102.72,81.33,139.56,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147608,2017-04-02 18:04:37:603
8.3347,-0.1093,21.0024,0.2375,-1.7632,9.6439,21.0,44.46,0.66,142.09,78.94,111.9,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147709,2017-04-02 18:04:37:704
1.9854,6.8663,12.0341,-0.6101,0.8186,9.7533,24.96,44.1,1.14,137.78,71.15,109.92,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147809,2017-04-02 18:04:37:804
2.5082,-1.0313,4.1193,-1.2114,0.9799,9.6821,23.82,44.1,-1.14,137.03,81.35,119.38,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,147909,2017-04-02 18:04:37:904
2.1252,3.3596,0.9114,0.4401,0.8898,9.7563,11.1,46.08,-10.32,306.2,86.99,-59.02,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,148008,2017-04-02 18:04:38:003
-4.4542,4.9656,12.541,-1.3474,-0.1352,9.7127,3.06,46.26,-17.94,296.27,77.07,-76.31,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,148108,2017-04-02 18:04:38:103
3.7558,3.3141,4.2519,-0.068,0.5605,9.7904,-4.38,43.68,-22.62,301.71,61.12,-56.61,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,148209,2017-04-02 18:04:38:204
4.2236,3.4851,10.1919,1.491,1.5413,9.5693,-8.52,42.42,-25.98,277.8,71.74,-87.41,42.323055,-83.47935,545.16,683.9240076012443,4.86,9.677419,203.9,18 / 21,148308,2017-04-02 18:04:38:303
1.1308,-2.6323,1.9593,0.4346,-0.0723,9.7967,2.34,46.62,-13.08,336.45,75.72,-152.68,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148408,2017-04-02 18:04:38:403
2.2098,-1.5584,8.6334,0.3002,-0.4716,9.7907,14.4,47.94,-3.36,53.45,80.87,179.29,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148509,2017-04-02 18:04:38:504
-2.8704,-3.2663,13.7108,-0.4556,-0.952,9.7497,18.48,47.4,-1.56,141.24,80.96,105.6,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148610,2017-04-02 18:04:38:605
4.7464,4.1969,13.4117,0.9389,0.3889,9.7538,21.48,46.32,-1.14,194.73,73.21,82.96,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148708,2017-04-02 18:04:38:703
-6.5305,-3.7471,9.2227,-0.5408,0.6213,9.772,23.28,44.94,-3.18,141.26,84.82,114.89,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148809,2017-04-02 18:04:38:804
3.7313,1.3313,1.95,0.0901,0.1486,9.8051,12.06,46.32,-10.38,312.52,84.88,-59.43,42.32304,-83.479355,545.16,683.9240076012443,5.87,9.677419,203.9,18 / 21,148909,2017-04-02 18:04:38:904
