ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.3895,-7.1823,14.8428,0.4024,-1.5678,9.6721,-0.24,49.8,16.38,317.65,65.83,103.37,42.32264,-83.479965,551.61,684.6673730879385,6.55,9.677419,357.6,16 / 21,11717,2017-04-02 17:50:08:373
-1.0241,-1.6576,3.2506,2.1661,-1.3914,9.4627,0.06,49.62,18.12,178.54,87.14,-178.75,42.32264,-83.479965,551.61,684.6673730879385,6.55,9.677419,357.6,16 / 21,11817,2017-04-02 17:50:08:473
1.0087,-3.2997,-0.8498,1.2334,-0.1009,9.7282,-2.94,49.26,18.54,178.54,87.14,-178.75,42.32264,-83.479965,551.61,684.6673730879385,6.55,9.677419,357.6,16 / 21,11917,2017-04-02 17:50:08:573
11.4654,8.1991,-0.7334,1.0144,1.8947,9.5682,-11.7,48.18,16.56,100.0,76.12,-99.18,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12018,2017-04-02 17:50:08:674
2.3038,-3.8776,2.8222,1.0141,0.2472,9.7509,-13.02,47.64,14.1,49.54,63.29,-69.56,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12118,2017-04-02 17:50:08:774
-1.4179,-6.2894,15.6672,0.3994,-2.1396,9.562,-19.44,46.98,7.56,44.66,58.08,-82.7,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12366,2017-04-02 17:50:09:022
-1.4179,-6.2894,15.6672,0.3994,-2.1396,9.562,-19.44,46.98,7.56,44.66,58.08,-82.7,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12367,2017-04-02 17:50:09:023
-1.4179,-6.2894,15.6672,0.3994,-2.1396,9.562,-19.44,46.98,7.56,44.66,58.08,-82.7,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12367,2017-04-02 17:50:09:023
-1.4179,-6.2894,15.6672,0.3994,-2.1396,9.562,-19.44,46.98,7.56,44.66,58.08,-82.7,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12368,2017-04-02 17:50:09:024
2.6732,-4.5991,7.0626,1.2097,-2.744,9.3369,-21.54,45.48,10.92,27.89,63.44,-106.76,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12368,2017-04-02 17:50:09:024
2.6732,-4.5991,7.0626,1.2097,-2.744,9.3369,-21.54,45.48,10.92,27.89,63.44,-106.76,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12437,2017-04-02 17:50:09:093
2.6732,-4.5991,7.0626,1.2097,-2.744,9.3369,-21.54,45.48,10.92,27.89,63.44,-106.76,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12438,2017-04-02 17:50:09:094
-1.1775,4.968,4.7143,-3.0699,1.4218,9.2046,-21.54,45.48,10.92,27.89,63.44,-106.76,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12438,2017-04-02 17:50:09:094
-1.1775,4.968,4.7143,-3.0699,1.4218,9.2046,-21.54,45.48,10.92,27.89,63.44,-106.76,42.322655,-83.47996,551.61,684.6673730879385,6.12,9.677419,0.1,16 / 21,12442,2017-04-02 17:50:09:098
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12607,2017-04-02 17:50:09:263
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12614,2017-04-02 17:50:09:270
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12614,2017-04-02 17:50:09:270
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12614,2017-04-02 17:50:09:270
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12615,2017-04-02 17:50:09:271
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12615,2017-04-02 17:50:09:271
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12616,2017-04-02 17:50:09:272
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12616,2017-04-02 17:50:09:272
-0.2899,-4.6484,14.2469,-0.0102,-2.1637,9.5649,-18.12,47.46,9.9,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12617,2017-04-02 17:50:09:273
4.4602,-6.2704,5.3993,-0.7476,-0.47,9.7668,-12.72,49.92,9.36,48.77,57.97,-66.26,42.322662,-83.47996,548.39,684.6673730879385,4.72,9.677419,0.2,16 / 21,12672,2017-04-02 17:50:09:328
-1.8534,-5.9155,6.6165,-0.7722,-2.6567,9.4083,-17.88,48.0,9.36,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12766,2017-04-02 17:50:09:422
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12912,2017-04-02 17:50:09:568
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12912,2017-04-02 17:50:09:568
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12913,2017-04-02 17:50:09:569
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12914,2017-04-02 17:50:09:570
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12914,2017-04-02 17:50:09:570
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12915,2017-04-02 17:50:09:571
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12915,2017-04-02 17:50:09:571
1.9121,2.4795,4.0596,-0.7546,1.0252,9.7237,-17.16,46.56,13.14,196.49,76.59,-123.58,42.322685,-83.47996,548.39,684.6673730879385,5.65,9.677419,355.0,17 / 21,12916,2017-04-02 17:50:09:572
-4.1968,-0.868,9.3607,0.6545,-1.745,9.6279,-18.78,47.64,10.56,213.63,79.32,-157.52,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,12994,2017-04-02 17:50:09:650
2.0465,2.3436,2.5755,0.1754,0.4534,9.7946,-16.32,42.18,22.62,181.2,74.22,-145.84,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13094,2017-04-02 17:50:09:750
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13245,2017-04-02 17:50:09:901
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13246,2017-04-02 17:50:09:902
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13246,2017-04-02 17:50:09:902
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13252,2017-04-02 17:50:09:908
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13252,2017-04-02 17:50:09:908
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13253,2017-04-02 17:50:09:909
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13253,2017-04-02 17:50:09:909
0.3775,0.5411,3.2192,0.3611,0.8414,9.7638,-13.98,40.98,25.62,157.31,79.0,-135.27,42.322704,-83.479965,548.39,684.6673730879385,5.98,9.677419,355.8,17 / 21,13254,2017-04-02 17:50:09:910
-0.2098,1.2748,3.3221,-0.5919,-1.5335,9.6679,-17.52,42.06,22.62,208.58,70.85,-155.98,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13309,2017-04-02 17:50:09:965
-1.7096,2.7519,9.8704,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13408,2017-04-02 17:50:10:064
-1.7096,2.7519,9.8704,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13513,2017-04-02 17:50:10:169
-1.7096,2.7519,9.8704,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13515,2017-04-02 17:50:10:171
-1.7096,2.7519,9.8704,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13518,2017-04-02 17:50:10:174
-1.7096,2.7519,9.8704,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322716,-83.47996,548.39,684.6673730879385,6.19,9.677419,356.1,17 / 21,13525,2017-04-02 17:50:10:181
-0.2793,0.8982,4.7234,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13528,2017-04-02 17:50:10:184
-0.2793,0.8982,4.7234,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13529,2017-04-02 17:50:10:185
-0.2793,0.8982,4.7234,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13530,2017-04-02 17:50:10:186
-0.2793,0.8982,4.7234,-0.0924,0.0486,9.8061,-13.86,39.54,26.22,165.82,76.76,-142.25,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13531,2017-04-02 17:50:10:187
-1.8785,0.9439,8.2216,-0.4016,0.0232,9.7984,-10.32,43.68,25.92,151.84,74.84,-142.97,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13576,2017-04-02 17:50:10:232
-4.3156,11.8958,14.1296,-0.1278,0.9082,9.7637,-12.36,42.9,24.18,245.39,80.66,155.29,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13677,2017-04-02 17:50:10:333
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13801,2017-04-02 17:50:10:457
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13803,2017-04-02 17:50:10:459
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13808,2017-04-02 17:50:10:464
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322735,-83.47996,548.39,684.6673730879385,7.06,9.677419,352.5,17 / 21,13811,2017-04-02 17:50:10:467
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13814,2017-04-02 17:50:10:470
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13815,2017-04-02 17:50:10:471
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13815,2017-04-02 17:50:10:471
-2.4491,3.3691,11.0598,0.1249,0.2479,9.8027,-13.14,43.08,22.92,282.69,80.67,121.74,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13817,2017-04-02 17:50:10:473
-2.6287,0.3908,20.3121,-0.1309,0.7528,9.7768,-9.72,45.66,24.3,282.69,80.67,121.74,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13862,2017-04-02 17:50:10:518
4.7651,-8.1091,13.3264,0.6219,-0.4768,9.7753,-8.7,46.26,21.12,264.01,83.09,133.27,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,13961,2017-04-02 17:50:10:617
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14100,2017-04-02 17:50:10:756
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14101,2017-04-02 17:50:10:757
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14102,2017-04-02 17:50:10:758
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14103,2017-04-02 17:50:10:759
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14104,2017-04-02 17:50:10:760
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14105,2017-04-02 17:50:10:761
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14106,2017-04-02 17:50:10:762
4.5373,-7.0171,8.7169,1.3013,-1.1814,9.6478,-7.2,46.08,21.12,145.83,82.32,-136.63,42.322754,-83.479965,548.39,684.6673730879385,6.08,9.677419,351.1,17 / 21,14106,2017-04-02 17:50:10:762
2.4995,-1.7423,15.9765,-2.4785,1.9836,9.2786,-13.38,46.2,19.8,145.83,82.32,-136.63,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14163,2017-04-02 17:50:10:819
-1.4826,-0.6403,7.6245,0.7534,-0.0325,9.7776,-11.22,46.68,18.42,166.89,85.33,-137.86,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14262,2017-04-02 17:50:10:918
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14394,2017-04-02 17:50:11:050
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14395,2017-04-02 17:50:11:051
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14396,2017-04-02 17:50:11:052
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14398,2017-04-02 17:50:11:054
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14400,2017-04-02 17:50:11:056
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14401,2017-04-02 17:50:11:057
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14402,2017-04-02 17:50:11:058
-2.3795,-2.1329,6.5955,0.7661,0.1461,9.7756,-11.1,46.26,18.6,118.15,82.77,-101.8,42.322765,-83.479965,548.39,684.6673730879385,5.29,9.677419,347.9,17 / 21,14403,2017-04-02 17:50:11:059
-1.9481,4.5378,11.6553,-1.1868,0.2932,9.7301,-12.3,49.32,13.86,118.15,82.77,-101.8,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,14450,2017-04-02 17:50:11:106
-1.3763,-3.5355,0.6892,0.451,-0.3574,9.7897,-11.22,46.5,18.66,93.46,80.18,-85.15,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,14550,2017-04-02 17:50:11:206
1.3556,-3.7371,0.1912,0.6708,-0.7083,9.758,-11.94,45.6,20.04,101.5,75.49,-100.88,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,14684,2017-04-02 17:50:11:340
9.797,14.8608,9.9994,2.0104,2.4369,9.2839,-14.1,44.7,19.86,101.5,75.49,-100.88,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,14750,2017-04-02 17:50:11:406
0.9566,-5.6043,12.1904,0.1008,-0.7901,9.7742,-17.34,46.26,12.12,48.54,56.64,-77.75,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,14850,2017-04-02 17:50:11:506
-3.289,-8.19,12.884,0.1146,-1.8135,9.6368,-19.02,47.04,9.3,57.09,62.04,-95.93,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,15044,2017-04-02 17:50:11:700
-3.289,-8.19,12.884,0.1146,-1.8135,9.6368,-19.02,47.04,9.3,57.09,62.04,-95.93,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,15045,2017-04-02 17:50:11:701
-3.289,-8.19,12.884,0.1146,-1.8135,9.6368,-19.02,47.04,9.3,57.09,62.04,-95.93,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,15046,2017-04-02 17:50:11:702
-3.289,-8.19,12.884,0.1146,-1.8135,9.6368,-19.02,47.04,9.3,57.09,62.04,-95.93,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,15047,2017-04-02 17:50:11:703
-3.289,-8.19,12.884,0.1146,-1.8135,9.6368,-19.02,47.04,9.3,57.09,62.04,-95.93,42.32278,-83.47997,548.39,684.6673730879385,5.94,9.677419,355.5,17 / 21,15048,2017-04-02 17:50:11:704
-2.9152,-0.1837,6.6052,-2.1663,-1.4272,9.4573,-8.1,48.0,18.9,52.25,64.81,-115.74,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15105,2017-04-02 17:50:11:761
1.1445,-2.7439,1.9354,0.231,-0.0948,9.8035,-10.32,46.32,21.12,100.07,77.75,-99.84,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15205,2017-04-02 17:50:11:861
1.061,-2.7766,1.7687,0.1646,-0.2208,9.8028,-10.68,46.14,21.06,105.22,76.53,-104.58,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15324,2017-04-02 17:50:11:980
7.9869,3.2721,21.8087,2.4119,3.0183,9.0135,-12.78,46.2,16.32,44.25,59.02,-59.95,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15408,2017-04-02 17:50:12:064
5.2342,-6.069,6.0476,-0.0063,-0.2719,9.8029,-13.8,47.46,11.4,41.66,57.8,-73.96,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15578,2017-04-02 17:50:12:234
-1.1496,-3.2332,5.7282,-0.0063,-0.2719,9.8029,-13.8,47.46,11.4,41.66,57.8,-73.96,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15604,2017-04-02 17:50:12:260
-0.2337,0.0521,4.0626,0.4653,0.5498,9.7802,-16.32,46.14,14.46,196.19,72.93,-128.55,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15708,2017-04-02 17:50:12:364
-0.68,1.0204,5.4532,0.4005,0.6605,9.7762,-16.02,45.48,17.4,155.95,77.24,-123.24,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15842,2017-04-02 17:50:12:498
-0.68,1.0204,5.4532,0.4005,0.6605,9.7762,-16.02,45.48,17.4,155.95,77.24,-123.24,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15843,2017-04-02 17:50:12:499
-0.68,1.0204,5.4532,0.4005,0.6605,9.7762,-16.02,45.48,17.4,155.95,77.24,-123.24,42.322796,-83.47998,548.39,684.6673730879385,5.44,9.677419,345.6,17 / 21,15844,2017-04-02 17:50:12:500
-1.7265,-1.6055,4.6803,0.5996,0.7763,9.7575,-9.36,48.24,19.92,155.95,77.24,-123.24,42.322807,-83.47998,551.61,684.6673730879385,5.69,9.677419,345.6,17 / 21,15897,2017-04-02 17:50:12:553
2.138,-2.4301,1.6962,0.812,-0.2913,9.7686,-13.38,45.42,21.42,99.9,73.8,-99.92,42.322807,-83.47998,551.61,684.6673730879385,5.69,9.677419,345.6,17 / 21,15997,2017-04-02 17:50:12:653
4.0502,6.7932,13.7886,1.5424,1.0035,9.6325,-15.9,44.1,20.1,102.84,73.8,-99.92,42.322807,-83.47998,551.61,684.6673730879385,5.69,9.677419,345.6,17 / 21,16097,2017-04-02 17:50:12:753
5.7744,-5.5694,5.4285,0.5747,-0.1353,9.7888,-16.74,45.0,15.0,49.55,55.58,-66.52,42.322807,-83.47998,551.61,684.6673730879385,5.69,9.677419,345.6,17 / 21,16197,2017-04-02 17:50:12:853
-1.8592,-9.8079,10.1517,-0.3806,-2.8024,9.39,-20.22,46.14,8.46,50.74,56.2,-75.14,42.322807,-83.47998,551.61,684.0371972339624,5.69,9.677419,345.6,17 / 21,16296,2017-04-02 17:50:12:952
1.2787,1.4468,5.2231,0.2336,0.577,9.7868,-15.3,44.7,19.92,197.49,70.27,-139.21,42.322807,-83.47998,551.61,684.0371972339624,5.69,9.677419,345.6,17 / 21,16397,2017-04-02 17:50:13:053
-1.8416,1.7029,6.9685,0.0096,0.4502,9.7963,-11.7,44.28,24.06,140.94,76.5,-127.15,42.322807,-83.47998,551.61,684.0371972339624,5.69,9.677419,345.6,17 / 21,16497,2017-04-02 17:50:13:153
-1.5883,6.2951,13.6558,-0.2305,0.9047,9.7621,-15.48,45.84,18.96,160.14,81.86,-128.54,42.322807,-83.47998,551.61,684.0371972339624,5.69,9.677419,345.6,17 / 21,16599,2017-04-02 17:50:13:255
-3.2522,-2.9074,12.6694,-1.3691,0.6254,9.6904,-14.04,46.68,18.48,336.76,77.77,70.59,42.322807,-83.47998,551.61,684.0371972339624,5.69,9.677419,345.6,17 / 21,16697,2017-04-02 17:50:13:353
1.537,-6.543,11.3502,0.4302,-1.5099,9.6802,-9.54,47.94,18.3,327.74,78.79,80.36,42.322823,-83.47998,551.61,684.0371972339624,5.72,9.677419,357.1,17 / 21,16796,2017-04-02 17:50:13:452
-0.5835,-2.906,2.9075,1.1601,0.093,9.7373,-8.28,45.78,22.74,93.45,81.93,-89.81,42.322823,-83.47998,551.61,684.0371972339624,5.72,9.677419,357.1,17 / 21,16897,2017-04-02 17:50:13:553
4.0631,-2.3734,2.1877,1.2958,-0.6924,9.696,-10.5,44.58,22.56,105.66,77.77,-106.42,42.322823,-83.47998,551.61,684.0371972339624,5.72,9.677419,357.1,17 / 21,16997,2017-04-02 17:50:13:653
-2.9283,8.0849,8.1455,0.001,1.3195,9.7175,-12.36,45.96,20.16,65.58,64.92,-88.03,42.322823,-83.47998,551.61,684.0371972339624,5.72,9.677419,357.1,17 / 21,17109,2017-04-02 17:50:13:765
